id,tanggal,jam,sens1,sens2,sens3,sens4,sens5,sens6,sens7,sens8,sens9,,,,,
159,27-Mar,15:50,24.55,99.9,2142.72,869.4,0.885468024,0.8626183,0.8436726,0.714366706,0.670235446,0.153016651,0.63481752,0.155030657,0.63311548,0.274372988
160,27-Mar,16:00,24.55,99.9,1728,869.36,0.788307491,0.531815587,0.712532551,0.378783423,0.154867707,0.171929072,0.718789324,0.489398031,0.101294232,0.171952524
161,27-Mar,16:10,24.44,99.9,1468.8,868.92,0.135822987,0.121802488,0.41043937,0.361742846,0.941224759,0.200081914,0.924872458,0.722159406,0.765599346,0.723836843
162,27-Mar,16:20,24.34,99.9,1509.12,869.7,0.855356051,0.007927214,0.786374685,0.838120003,0.205365656,0.863446326,0.853414101,0.686094263,0.676049741,0.820483883
163,27-Mar,16:30,24.34,99.9,1486.08,869.11,0.836952244,0.591080217,0.150241734,0.255667009,0.476100019,0.930171535,0.064430389,0.818727853,0.291370005,0.680787781
164,27-Mar,16:40,24.24,99.9,1166.72,868.5,0.624468372,0.38498149,0.78440769,0.817091675,0.228906927,0.872776289,0.753521262,0.24573017,0.136747987,0.536957645
165,27-Mar,16:50,24.24,99.9,982.4,869.3,0.148911496,0.485811246,0.631662977,0.110685376,0.929858543,0.499363017,0.229575159,0.167139264,0.752775098,0.474258025
166,27-Mar,17:00,24.13,99.9,611.52,868.44,0.065839388,0.62796527,0.333807931,0.949912146,0.989170456,0.098233667,0.520527764,0.803731933,0.273962476,0.947698105
167,27-Mar,17:10,24.13,99.9,406.08,868.28,0.118616916,0.26772903,0.859713789,0.170506181,0.917505873,0.283669943,0.941723061,0.107629718,0.686973184,0.393530421
168,27-Mar,17:20,24.03,99.9,230.4,869.01,0.989397141,0.574574138,0.446410589,0.710506541,0.462655685,0.197751928,0.366379094,0.298005605,0.130401336,0.576954382
169,27-Mar,17:30,23.92,99.9,118.08,869.14,0.401646429,0.947093403,0.123088128,0.579739644,0.276132283,0.84375377,0.229400032,0.896671777,0.36053845,0.115772971
170,27-Mar,17:40,23.82,99.9,36.16,869.56,0.755347254,0.362441925,0.122604434,0.126173342,0.097733136,0.453160436,0.44003792,0.239482728,0.049055961,0.089691916
171,27-Mar,17:50,23.72,99.9,0,869.16,0.483612852,0.969286453,0.4074111,0.549567882,0.605602464,0.131620699,0.048611733,0.721838029,0.580526452,0.007024544
172,27-Mar,18:00,23.72,99.9,0,868.83,0.668406271,0.825930461,0.531698947,0.839260696,0.391411967,0.145426274,0.754948419,0.908623833,0.613110032,0.86961191
173,27-Mar,18:10,23.61,99.9,0,868.12,0.73968958,0.736518761,0.100816473,0.405798466,0.875579799,0.279152741,0.305489683,0.97289652,0.423185229,0.653931962
174,27-Mar,18:20,23.61,99.9,0,869.7,0.66263862,0.919807118,0.437153073,0.787604549,0.127157464,0.894776385,0.671837,0.200884663,0.977763489,0.858066784
175,27-Mar,18:30,23.51,99.9,0,869.83,0.325663243,0.250895591,0.94177952,0.110897911,0.624522445,0.517051533,0.437463662,0.902254996,0.937964539,0.676406877
176,27-Mar,18:40,23.51,99.9,0,869.21,0.251308628,0.084463662,0.745083641,0.589030114,0.590944574,0.243013911,0.59104011,0.091507284,0.965028909,0.836294177
177,27-Mar,18:50,23.51,99.9,0,869.32,0.366128315,0.023861513,0.871255337,0.525375836,0.156157929,0.328074392,0.69883553,0.139262366,0.86685417,0.483749689
178,27-Mar,19:00,23.41,99.9,0,869.49,0.41795165,0.140402915,0.688736725,0.556120384,0.261689393,0.703695697,0.701836544,0.865958964,0.257638853,0.222728321
179,27-Mar,19:10,23.3,99.9,0,868.27,0.21092357,0.844346786,0.304520522,0.657795539,0.464736564,0.520697065,0.990900359,0.574917642,0.070483046,0.334974404
180,27-Mar,19:20,23.51,99.9,0,869.44,0.743383552,0.543290982,0.331415934,0.080317781,0.66909525,0.186667152,0.363104609,0.55472205,0.220307773,0.488484034
181,27-Mar,19:30,23.41,99.9,0,869.5,0.803040135,0.31717876,0.510386808,0.696116064,0.438349318,0.56101871,0.858164561,0.153498245,0.602775742,0.694560601
182,27-Mar,19:40,23.72,98.3,0,869.15,0.9023064,0.019676577,0.529554683,0.773724385,0.99101345,0.519315489,0.340556925,0.529220108,0.702236607,0.781789744
183,27-Mar,19:50,23.82,97.1,0,869.02,0.859057395,0.428599281,0.108959112,0.319770917,0.406809152,0.727084118,0.928148487,0.496177203,0.779905595,0.120722812
184,27-Mar,20,23.92,96.6,0,869.34,0.995717378,0.661302171,0.795428271,0.336728217,0.807036769,0.503112158,0.741529607,0.446385448,0.076934679,0.513568154
185,27-Mar,20:10,24.03,96.1,0,869.4,0.156117187,0.674572813,0.669676321,0.079591217,0.056253955,0.319507562,0.775408035,0.792511049,0.867346784,0.780445879
186,27-Mar,20:20,24.24,94.7,0,869.42,0.143527644,0.98604858,0.916639544,0.885888988,0.986944783,0.290391879,0.288218381,0.687211005,0.870767469,0.195539288
187,27-Mar,20:30,24.34,93.4,0,868.41,0.992841835,0.246064195,0.192408496,0.644234481,0.611992615,0.207766836,0.201119595,0.316658455,0.280819315,0.391615242
188,27-Mar,20:40,24.55,91.7,0,868.26,0.069624003,0.49458994,0.851477695,0.849913874,0.309835416,0.153893576,0.906809163,0.621655826,0.945095424,0.380776184
189,27-Mar,20:50,24.34,96.3,0,869.35,0.314143752,0.682049807,0.629815701,0.412074585,0.093648254,0.375216035,0.834323297,0.396780027,0.553354691,0.033914826
190,27-Mar,21:00,23.72,99.9,0,869.93,0.29835204,0.421264775,0.271238981,0.23011724,0.985463879,0.923539917,0.705601323,0.382264763,0.830309944,0.131373846
191,27-Mar,21:10,23.41,99.9,0,868.04,0.583712999,0.520544751,0.55935852,0.248207238,0.186749758,0.658861027,0.13091252,0.68085848,0.301545139,0.383404308
192,27-Mar,21:20,23.2,99.9,0,868.89,0.04685334,0.972086661,0.890094461,0.315529099,0.138415396,0.919433544,0.279424259,0.638916537,0.777203017,0.591892853
193,27-Mar,21:30,23.2,99.9,0,869.33,0.198326609,0.506586658,0.695746424,0.674725419,0.449927637,0.699793112,0.029437269,0.299785681,0.821765495,0.144175505
194,27-Mar,21:40,23.1,99.9,0,869.45,0.055943596,0.520285057,0.596651293,0.095891494,0.641739062,0.573446667,0.816576123,0.163759493,0.70951962,0.725744494
195,27-Mar,21:50,23.2,99.9,0,868.83,0.457321589,0.86657038,0.04996398,0.97944341,0.930236423,0.838095734,0.736648657,0.512834457,0.571372894,0.992061902
196,27-Mar,22:00,23.2,99.9,0,869.28,0.726201581,0.571510241,0.133733965,0.573125083,0.741053182,0.304515819,0.181901293,0.657750993,0.369391797,0.703344861
197,27-Mar,22:10,23.41,99.9,0,869.13,0.522415438,0.250977946,0.752906437,0.914588218,0.420203028,0.119583573,0.429006149,0.747553006,0.810731449,0.905951157
198,27-Mar,22:20,23.51,99.9,0,869.5,0.098209041,0.759740231,0.94843547,0.84920823,0.434656859,0.111317705,0.759382984,0.146823452,0.897443206,0.606919394
199,27-Mar,22:30,23.61,99.9,0,868.76,0.293640146,0.617077882,0.599947845,0.682138001,0.601398085,0.317970618,0.588931366,0.626155168,0.187291637,0.343208875
200,27-Mar,22:40,23.82,99.9,0,869.28,0.611868514,0.209187882,0.096211204,0.642963195,0.061622969,0.745187437,0.241320206,0.81072765,0.861801047,0.475102773
201,27-Mar,22:50,23.92,99.4,0,868.1,0.278346794,0.85431927,0.711744591,0.199620799,0.398825224,0.944228629,0.952482157,0.899306307,0.687467858,0.342272667
202,27-Mar,23:00,23.92,99.9,0,869.26,0.302953217,0.81440444,0.940048159,0.845064887,0.165717254,0.996957204,0.997280591,0.816630012,0.274150574,0.998232509
203,27-Mar,23:10,23.82,99.9,0,868.46,0.692265428,0.312974723,0.462601399,0.664276068,0.47373529,0.272730518,0.38515843,0.784450876,0.855196895,0.604627127
204,27-Mar,23:20,23.72,99.9,0,869.74,0.820044295,0.499311207,0.545862843,0.991021349,0.231306646,0.707121915,0.975927273,0.959769728,0.01575533,0.054652104
205,27-Mar,23:30,23.61,99.9,0,868.91,0.094055864,0.988660112,0.490938605,0.110802887,0.718954375,0.622573334,0.522450476,0.420638785,0.893300228,0.915023633
206,27-Mar,23:40,23.61,99.9,0,868.75,0.501271227,0.852682147,0.720751095,0.552570747,0.557819643,0.578961684,0.569920499,0.588371191,0.072099902,0.247178534
207,27-Mar,23:50,23.61,99.9,0,869.6,0.681725341,0.035443348,0.450777585,0.924847029,0.873480725,0.109052298,0.61351204,0.087329241,0.460376762,0.855114376
208,28-Mar,0:00,23.51,99.9,0,869.63,0.701181932,0.301480788,0.613897044,0.072642417,0.586509819,0.949662265,0.091444238,0.876957538,0.06542384,0.075815443
209,28-Mar,0:10,23.51,99.9,0,869.06,0.924096916,0.172242983,0.355197897,0.296663084,0.577556623,0.592677544,0.275925398,0.635593386,0.916435834,0.210379846
210,28-Mar,0:20,23.51,99.9,0,869.35,0.758322983,0.831849231,0.441911079,0.363709007,0.661447843,0.860415302,0.242203022,0.592938949,0.913217744,0.924224298
211,28-Mar,0:30,23.41,99.9,0,869.45,0.396247495,0.474776341,0.444724827,0.50210392,0.210544152,0.219150688,0.736538844,0.881799098,0.639695198,0.860691183
212,28-Mar,0:40,23.3,99.9,0,869.44,0.314321307,0.191755753,0.10265871,0.727319133,0.676681072,0.850190615,0.010879458,0.651854958,0.875887473,0.384532412
213,28-Mar,0:50,23.2,99.9,0,868.72,0.139789402,0.600187338,0.350994873,0.249540091,0.688976753,0.635866654,0.377566201,0.381412759,0.449510292,0.704862468
214,28-Mar,1:00,23.2,99.9,0,868.31,0.664117253,0.532754463,0.225406633,0.429655292,0.512128899,0.476337914,0.410109247,0.446651554,0.431522343,0.178709451
215,28-Mar,1:10,23.1,99.9,0,868.87,0.544651363,0.477299345,0.69240779,0.34199482,0.84506015,0.332890374,0.837690552,0.790582868,0.527966286,0.294267174
216,28-Mar,1:20,22.99,99.9,0,869.56,0.533243585,0.898614547,0.798007468,0.411434247,0.482822719,0.845338277,0.808148389,0.465669952,0.114390258,0.405271862
217,28-Mar,1:30,22.89,99.9,0,868.12,0.551160393,0.303115794,0.531086549,0.415915526,0.453847779,0.941044851,0.802998343,0.033013228,0.026289804,0.690522662
218,28-Mar,1:40,22.89,99.9,0,868.88,0.037579479,0.398516183,0.717141168,0.013462693,0.650047868,0.813944914,0.256322528,0.139579964,0.570505985,0.765480933
219,28-Mar,1:50,22.89,99.9,0,868.7,0.115697192,0.946768412,0.380641023,0.085389304,0.065316945,0.620059895,0.006786133,0.180804618,0.73823067,0.050929375
220,28-Mar,2:00,22.89,99.9,0,869.17,0.292670553,0.229537996,0.39402471,0.978704995,0.448821436,0.90373334,0.446262463,0.253361158,0.610216911,0.936963892
221,28-Mar,2:10,22.89,99.9,0,868.52,0.025009034,0.158941622,0.354633581,0.680837441,0.682377009,0.987420156,0.595205754,0.853478464,0.952639917,0.127005664
222,28-Mar,2:20,23.1,99.9,0,869.26,0.463725567,0.409744571,0.460065482,0.518296801,0.257544573,0.682660867,0.428766743,0.95743026,0.328224434,0.824733434
223,28-Mar,2:30,22.99,99.9,0,868.23,0.945787919,0.178586128,0.57106315,0.261235937,0.182775986,0.432337931,0.139640682,0.504731514,0.94342646,0.927632344
224,28-Mar,2:40,23.2,99.9,0,868.25,0.676075411,0.224375803,0.90517853,0.088207558,0.322266087,0.119761805,0.233895803,0.864592407,0.574031914,0.620166129
225,28-Mar,2:50,23.3,99.9,0,868.87,0.218896317,0.364219762,0.476195736,0.367080517,0.761717064,0.02498733,0.837071259,0.562559363,0.738067766,0.88626678
226,28-Mar,3:00,23.3,99.9,0,869.3,0.200018186,0.768849302,0.223495341,0.399848242,0.867318212,0.198362313,0.791751446,0.427983611,0.280264619,0.959142762
227,28-Mar,3:10,23.3,99.9,0,868.92,0.334933816,0.918989989,0.793135163,0.108060026,0.473521479,0.440390064,0.084439064,0.82263648,0.179151619,0.501949096
228,28-Mar,3:20,23.3,99.9,0,868.25,0.564684907,0.975450989,0.647607508,0.544946352,0.086984032,0.579237562,0.67581399,0.141438579,0.472445492,0.141448307
229,28-Mar,3:30,23.3,99.9,0,868.7,0.958000249,0.948814788,0.851945693,0.64099204,0.060737585,0.822067944,0.37135785,0.463947587,0.688887227,0.237388765
230,28-Mar,3:40,23.3,99.9,0,868.83,0.601219847,0.677014631,0.763519152,0.704099623,0.912392703,0.388030316,0.713066658,0.637398661,0.640131069,0.378331001
231,28-Mar,3:50,23.41,99.9,0,869.29,0.773122834,0.338753751,0.86596393,0.317059817,0.019300753,0.497604715,0.779523694,0.809260522,0.446180215,0.088581018
232,28-Mar,4:00,23.3,99.9,0,869.34,0.030636177,0.396641472,0.947434041,0.390252872,0.753007915,0.440981144,0.934207372,0.040451671,0.516793661,0.862281632
233,28-Mar,4:10,23.3,99.9,0,867.85,0.656285267,0.961710546,0.038966194,0.243617772,0.740609698,0.365386214,0.273589553,0.510209104,0.483940875,0.205511183
234,28-Mar,4:20,23.2,99.9,0,869.09,0.000865188,0.046700696,0.754504764,0.286944096,0.171558813,0.408313957,0.227408095,0.810210387,0.341144876,0.428649294
235,28-Mar,4:30,23.2,99.9,0,869.16,0.391016404,0.801884359,0.234286855,0.671152486,0.168682018,0.552514009,0.028068351,0.183859375,0.453835109,0.486875434
236,28-Mar,4:40,23.2,99.9,0,868.85,0.680917758,0.713823573,0.047957013,0.818751701,0.842268108,0.939960518,0.343385071,0.072684401,0.193633088,0.428670239
237,28-Mar,4:50,23.1,99.9,0,869.08,0.243356988,0.458490074,0.087858223,0.016514296,0.872483616,0.180473188,0.873178486,0.694849421,0.402080361,0.750325265
238,28-Mar,5:00,23.1,99.9,0,869.17,0.269196918,0.157031715,0.592327888,0.694423664,0.421847532,0.367563367,0.699513543,0.262172314,0.455463732,0.088473485
239,28-Mar,5:10,23.1,99.9,0,869.33,0.41978559,0.842478081,0.923216638,0.45610697,0.237598799,0.067478201,0.155782829,0.56108976,0.770783178,0.51689589
240,28-Mar,5:20,23.1,99.9,0,869.83,0.64738364,0.312731536,0.147009218,0.269301871,0.509142707,0.793373569,0.543832939,0.014079112,0.490067138,0.95484816
241,28-Mar,5:30,23.1,99.9,0,869.1,0.325808182,0.817563753,0.37271363,0.57527555,0.86972288,0.542878327,0.536543788,0.965426021,0.099159355,0.266814124
242,28-Mar,5:40,23.2,99.9,0,869.28,0.807311842,0.766710015,0.428179101,0.990277276,0.922566885,0.623978228,0.797660106,0.070970654,0.857453716,0.895596924
243,28-Mar,5:50,23.1,99.9,234.8,868.74,0.994384235,0.928829545,0.375193456,0.560200782,0.204399194,0.555068039,0.340873149,0.67330398,0.116855098,0.653614131
244,28-Mar,6:00,23.2,99.9,567.36,866.29,0.01088407,0.636740709,0.028864511,0.518227144,0.794668186,0.168670231,0.788710268,0.207328189,0.716399416,0.734590555
245,28-Mar,6:10,23.1,99.9,910.08,867.02,0.427671129,0.908137204,0.713071042,0.317833079,0.88483318,0.170357022,0.053128357,0.711683502,0.436771818,0.792428286
246,28-Mar,6:20,22.99,99.9,1422.72,867.32,0.989252359,0.86679211,0.28491513,0.837363228,0.877915678,0.979789011,0.773989604,0.274122552,0.579064451,0.790320609
247,28-Mar,6:30,23.1,99.9,2085.12,869.14,0.942247148,0.313044453,0.331092396,0.936987178,0.31830917,0.198367597,0.293801515,0.920772497,0.135441967,0.183398332
248,28-Mar,6:40,23.2,99.7,3041.28,869.4,0.789012973,0.574948996,0.941605121,0.795759596,0.698443604,0.441658067,0.510355261,0.192107358,0.772002046,0.183781227
249,28-Mar,6:50,23.41,98.5,3640.32,869.09,0.551722173,0.43819389,0.30679211,0.4618518,0.238492194,0.371808095,0.968636183,0.115341937,0.710997104,0.35929283
250,28-Mar,7:00,23.61,98.2,5199.36,869.05,0.327671742,0.514489495,0.130517815,0.707465432,0.509709289,0.914981355,0.944583825,0.876946814,0.788387384,0.429113388
251,28-Mar,7:10,23.82,98,6036.48,867.52,0.821960171,0.772128371,0.136325782,0.882711348,0.460012272,0.755805105,0.080345029,0.941898611,0.859986355,0.584877499
252,28-Mar,7:20,24.34,94.4,5068.8,868.5,0.196304892,0.668100569,0.413932332,0.711489703,0.839672012,0.398268305,0.56136002,0.864073225,0.234558325,0.931131433
253,28-Mar,7:30,24.75,92.7,3916.8,868.02,0.514703133,0.08444401,0.055172729,0.739162741,0.523943684,0.888783414,0.164740536,0.760248677,0.664695116,0.731228385
254,28-Mar,7:40,25.27,90.8,4449.28,868.29,0.863191565,0.775529126,0.726808599,0.765488105,0.377053138,0.542014271,0.910846037,0.603383785,0.47998488,0.087745207
255,28-Mar,7:50,25.58,88.8,5184,870.18,0.029358128,0.042979331,0.065472412,0.422031745,0.562126319,0.076125646,0.916080975,0.42763827,0.51603617,0.240732519
256,28-Mar,8:00,25.79,87.8,6067.2,871.04,0.003933268,0.296202731,0.058823306,0.097561176,0.578222514,0.630080885,0.119715586,0.172755386,0.35610542,0.434554601
257,28-Mar,8:10,26.2,85.5,7316.48,870.11,0.378154981,0.810425848,0.187358816,0.801059348,0.063551315,0.795918014,0.486856731,0.488923269,0.341889533,0.417090292
258,28-Mar,8:20,26.41,87.5,24473.6,870.24,0.858477931,0.538045752,0.303193713,0.350018213,0.306013835,0.389631364,0.902127633,0.992665806,0.528234681,0.511820973
259,28-Mar,8:30,27.03,83.3,30064.64,871,0.532291902,0.274336899,0.651980057,0.099259452,0.170324684,0.259217447,0.111933638,0.293533479,0.43071179,0.867675194
260,28-Mar,8:40,28.06,76.9,19773.44,871.5,0.958084221,0.340277896,0.416725867,0.671921876,0.171583324,0.65605078,0.070547238,0.917993528,0.982936652,0.97669554
261,28-Mar,8:50,28.79,76.7,40755.2,871.91,0.964074975,0.544484649,0.434641518,0.508218373,0.022760253,0.985870874,0.161683204,0.318554043,0.931110262,0.029556334
262,28-Mar,9:00,29.1,70.2,61317.12,871.73,0.17438997,0.001866726,0.676946924,0.600065516,0.813651507,0.53507979,0.444599271,0.781595233,0.857089721,0.074121758
263,28-Mar,9:10,29.72,70.3,26869.76,871.37,0.841620457,0.532274686,0.298827824,0.954784375,0.059564068,0.54910602,0.109840298,0.098833146,0.577793248,0.389943582
264,28-Mar,9:20,30.24,71.5,22763.52,871.9,0.872191518,0.148917134,0.168012969,0.609875595,0.648316973,0.623797441,0.925572973,0.822132689,0.84849707,0.9631934
265,28-Mar,9:30,29.51,71.4,49029.12,871.65,0.61258882,0.175831831,0.006823768,0.071094849,0.732884894,0.623911198,0.396859751,0.14126862,0.120250049,0.906942757
266,28-Mar,9:40,29.72,70,86220.8,870.3,0.049198525,0.788974386,0.186324456,0.67498116,0.295078051,0.578604484,0.587663645,0.714492195,0.43567234,0.921461533
267,28-Mar,9:50,30.75,70.6,68034.55,871.63,0.522300709,0.562484347,0.607899196,0.977535982,0.502535985,0.25571974,0.272915153,0.083617648,0.230766393,0.814367757
268,28-Mar,10,31.06,68.4,39383.04,871.8,0.379782154,0.774252257,0.506917453,0.093371724,0.363276943,0.411840994,0.240818849,0.974278337,0.813288739,0.46592824
269,28-Mar,10:10,30.86,67.3,56401.93,871.91,0.811231108,0.589843925,0.029074767,0.383348636,0.236441066,0.502746359,0.783144708,0.851319846,0.152100594,0.492324783
270,28-Mar,10:20,30.96,67.1,66437.12,871.62,0.021294553,0.888690614,0.699695012,0.775275292,0.715124012,0.425539243,0.033837366,0.390282181,0.981987892,0.203675465
271,28-Mar,10:30,31.89,65.9,41574.39,871.88,0.001022251,0.851616622,0.360457929,0.401660539,0.772533194,0.226427483,0.485439492,0.114292859,0.41505783,0.342758097
272,28-Mar,10:40,31.79,67.5,68198.4,871.46,0.644261359,0.929184759,0.14280742,0.370669872,0.33421574,0.865551361,0.729306319,0.50356684,0.310270352,0.810570824
273,28-Mar,10:50,31.68,66.6,75571.2,871.7,0.145710452,0.604565224,0.237900171,0.508389092,0.258030235,0.242859299,0.869434789,0.935982117,0.859691382,0.736811075
274,28-Mar,11:00,32.41,65.7,86630.4,871.78,0.572365444,0.409620284,0.334773467,0.070180694,0.146820331,0.944860006,0.477846377,0.600627752,0.62414633,0.778123687
275,28-Mar,11:10,33.03,63.3,37765.12,871.77,0.427069613,0.279076379,0.406226577,0.426720083,0.53793284,0.230835582,0.345018644,0.642992071,0.563215585,0.327251326
276,28-Mar,11:20,33.24,65.6,67502.09,871.67,0.25140621,0.766268957,0.457391392,0.419869031,0.955846899,0.581676595,0.293153536,0.287406251,0.384165388,0.422178796
277,28-Mar,11:30,33.13,63.6,32276.48,871.01,0.669434487,0.514966964,0.631692621,0.403762446,0.764630629,0.449744248,0.351668721,0.176889604,0.992802042,0.941276156
278,28-Mar,11:40,31.58,67.1,95109.12,871.14,0.818787896,0.006203088,0.287669847,0.529792542,0.563303143,0.492549917,0.116471106,0.459965428,0.684187912,0.2360175
279,28-Mar,11:50,31.99,67.3,43991.04,871.87,0.648638734,0.651595808,0.889930359,0.986012381,0.457565008,0.847986808,0.584645139,0.780763396,0.417603239,0.788881879
280,28-Mar,12:00,31.89,68.7,56770.56,871.7,0.01146506,0.129380384,0.139955353,0.302719684,0.082840596,0.987278743,0.325661846,0.051496868,0.552068716,0.213890359
281,28-Mar,12:10,32.61,68.1,48373.76,870.59,0.928659013,0.256001147,0.591297831,0.748123849,0.047940748,0.229244534,0.809452954,0.201985895,0.188530971,0.389917478
282,28-Mar,12:20,32.3,67.7,36741.12,871.22,0.682382486,0.627105808,0.918766194,0.275087164,0.516717459,0.797160703,0.694350456,0.986740653,0.4285766,0.651389519
283,28-Mar,12:30,32.1,68,45588.48,870.9,0.006168437,0.611372971,0.748713358,0.059545616,0.9067549,0.68602325,0.033366097,0.414957255,0.583174817,0.106172472
284,28-Mar,12:40,31.68,70,26542.08,871.84,0.561044483,0.559838405,0.721706016,0.845055015,0.411872199,0.950449727,0.153678256,0.766179224,0.446718422,0.452669093
